Machine,Time,Temp,Vibration,Avg_Temp,Temp_Dev,Alert
5766,5766,301.7K,1708,N/A,0.0K,✅ Normal Operation
5767,5767,301.7K,1413,N/A,0.0K,✅ Normal Operation
5768,5768,301.6K,1415,N/A,0.0K,✅ Normal Operation
5769,5769,301.7K,1421,N/A,0.0K,✅ Normal Operation
5770,5770,301.7K,1348,N/A,0.0K,✅ Normal Operation
5771,5771,301.6K,1408,N/A,0.0K,✅ Normal Operation
5772,5772,301.6K,1525,N/A,0.0K,✅ Normal Operation
5773,5773,301.6K,1706,N/A,0.0K,✅ Normal Operation
5774,5774,301.6K,1395,N/A,0.0K,✅ Normal Operation
5775,5775,301.5K,1602,N/A,0.0K,✅ Normal Operation
5776,5776,301.6K,1907,N/A,0.0K,✅ Normal Operation
5777,5777,301.6K,1325,N/A,0.0K,✅ Normal Operation
5778,5778,301.6K,1408,N/A,0.0K,✅ Normal Operation
5779,5779,301.7K,1489,N/A,0.0K,✅ Normal Operation
5780,5780,301.6K,1680,N/A,0.0K,✅ Normal Operation
5781,5781,301.7K,1517,N/A,0.0K,✅ Normal Operation
5782,5782,301.7K,1618,N/A,0.0K,✅ Normal Operation
5783,5783,301.7K,1455,N/A,0.0K,✅ Normal Operation
5784,5784,301.8K,1543,N/A,0.0K,✅ Normal Operation
5785,5785,301.8K,1399,N/A,0.0K,✅ Normal Operation
5786,5786,301.7K,1469,N/A,0.0K,✅ Normal Operation
5787,5787,301.7K,1521,N/A,0.0K,✅ Normal Operation
5788,5788,301.7K,1584,N/A,0.0K,✅ Normal Operation
5789,5789,301.8K,1443,N/A,0.0K,✅ Normal Operation
5790,5790,301.8K,1416,N/A,0.0K,✅ Normal Operation
5791,5791,301.7K,1563,N/A,0.0K,✅ Normal Operation
5792,5792,301.8K,1542,N/A,0.0K,✅ Normal Operation
5793,5793,301.8K,1624,N/A,0.0K,✅ Normal Operation
5794,5794,301.8K,1471,N/A,0.0K,✅ Normal Operation
5795,5795,301.9K,1492,N/A,0.0K,✅ Normal Operation
5796,5796,301.9K,1465,N/A,0.0K,✅ Normal Operation
5797,5797,301.7K,1399,N/A,0.0K,✅ Normal Operation
5798,5798,301.6K,1431,N/A,0.0K,✅ Normal Operation
5799,5799,301.5K,1600,N/A,0.0K,✅ Normal Operation
5800,5800,301.5K,1593,N/A,0.0K,✅ Normal Operation
5801,5801,301.5K,1469,N/A,0.0K,✅ Normal Operation
5802,5802,301.5K,1413,N/A,0.0K,✅ Normal Operation
5803,5803,301.4K,1490,N/A,0.0K,✅ Normal Operation
5804,5804,301.5K,1671,N/A,0.0K,✅ Normal Operation
5805,5805,301.5K,1365,N/A,0.0K,✅ Normal Operation
5806,5806,301.4K,1557,N/A,0.0K,✅ Normal Operation
5807,5807,301.4K,1440,N/A,0.0K,✅ Normal Operation
5808,5808,301.4K,1489,N/A,0.0K,✅ Normal Operation
5809,5809,301.4K,1733,N/A,0.0K,✅ Normal Operation
5810,5810,301.3K,1580,N/A,0.0K,✅ Normal Operation
5811,5811,301.3K,1856,N/A,0.0K,✅ Normal Operation
5812,5812,301.3K,1454,N/A,0.0K,✅ Normal Operation
5813,5813,301.4K,1495,N/A,0.0K,✅ Normal Operation
5814,5814,301.2K,1761,N/A,0.0K,✅ Normal Operation
5815,5815,301.3K,1402,N/A,0.0K,✅ Normal Operation
5816,5816,301.2K,1670,N/A,0.0K,✅ Normal Operation
5817,5817,301.3K,1582,N/A,0.0K,✅ Normal Operation
5818,5818,301.3K,1542,N/A,0.0K,✅ Normal Operation
5819,5819,301.3K,1539,N/A,0.0K,✅ Normal Operation
5820,5820,301.3K,1418,N/A,0.0K,✅ Normal Operation
5821,5821,301.3K,1723,N/A,0.0K,✅ Normal Operation
5822,5822,301.3K,1303,N/A,0.0K,✅ Normal Operation
5823,5823,301.3K,1463,N/A,0.0K,✅ Normal Operation
5824,5824,301.2K,1544,N/A,0.0K,✅ Normal Operation
5825,5825,301.2K,1596,N/A,0.0K,✅ Normal Operation
5826,5826,301.3K,1413,N/A,0.0K,✅ Normal Operation
5827,5827,301.3K,1492,N/A,0.0K,✅ Normal Operation
5828,5828,301.3K,1624,N/A,0.0K,✅ Normal Operation
5829,5829,301.3K,1504,N/A,0.0K,✅ Normal Operation
5830,5830,301.2K,1574,N/A,0.0K,✅ Normal Operation
5831,5831,301.3K,1438,N/A,0.0K,✅ Normal Operation
5832,5832,301.3K,1474,N/A,0.0K,✅ Normal Operation
5833,5833,301.3K,1675,N/A,0.0K,✅ Normal Operation
5834,5834,301.3K,1457,N/A,0.0K,✅ Normal Operation
5835,5835,301.3K,1434,N/A,0.0K,✅ Normal Operation
5836,5836,301.3K,1668,N/A,0.0K,✅ Normal Operation
5837,5837,301.2K,1550,N/A,0.0K,✅ Normal Operation
5838,5838,301.3K,1834,N/A,0.0K,✅ Normal Operation
5839,5839,301.4K,1476,N/A,0.0K,✅ Normal Operation
5840,5840,301.4K,1541,N/A,0.0K,✅ Normal Operation
5841,5841,301.3K,1581,N/A,0.0K,✅ Normal Operation
5842,5842,301.3K,1678,N/A,0.0K,✅ Normal Operation
5843,5843,301.4K,1355,N/A,0.0K,✅ Normal Operation
5844,5844,301.5K,1700,N/A,0.0K,✅ Normal Operation
5845,5845,301.4K,1462,N/A,0.0K,✅ Normal Operation
5846,5846,301.4K,1727,N/A,0.0K,✅ Normal Operation
5847,5847,301.4K,1674,N/A,0.0K,✅ Normal Operation
5848,5848,301.4K,1397,N/A,0.0K,✅ Normal Operation
5849,5849,301.4K,2323,N/A,0.0K,🔥 CRITICAL: Excessive Vibration
5850,5850,301.4K,1434,N/A,0.0K,✅ Normal Operation
5851,5851,301.3K,1560,N/A,0.0K,✅ Normal Operation
5852,5852,301.2K,1573,N/A,0.0K,✅ Normal Operation
5853,5853,301.2K,1798,N/A,0.0K,✅ Normal Operation
5854,5854,301.2K,1567,N/A,0.0K,✅ Normal Operation
5855,5855,301.2K,1416,N/A,0.0K,✅ Normal Operation
5856,5856,301.2K,1424,N/A,0.0K,✅ Normal Operation
5857,5857,301.2K,1598,N/A,0.0K,✅ Normal Operation
5858,5858,301.3K,1760,N/A,0.0K,✅ Normal Operation
5859,5859,301.3K,1348,N/A,0.0K,✅ Normal Operation
5860,5860,301.3K,1542,N/A,0.0K,✅ Normal Operation
5861,5861,301.3K,1566,N/A,0.0K,✅ Normal Operation
5862,5862,301.3K,1554,N/A,0.0K,✅ Normal Operation
5863,5863,301.4K,1470,N/A,0.0K,✅ Normal Operation
5864,5864,301.4K,1758,N/A,0.0K,✅ Normal Operation
5865,5865,301.4K,1486,N/A,0.0K,✅ Normal Operation
5866,5866,301.5K,1402,N/A,0.0K,✅ Normal Operation
5867,5867,301.5K,1459,N/A,0.0K,✅ Normal Operation
5868,5868,301.5K,1494,N/A,0.0K,✅ Normal Operation
5869,5869,301.5K,1731,N/A,0.0K,✅ Normal Operation
5870,5870,301.5K,2076,N/A,0.0K,🔥 CRITICAL: Excessive Vibration
5871,5871,301.5K,2055,N/A,0.0K,🔥 CRITICAL: Excessive Vibration
5872,5872,301.5K,1469,N/A,0.0K,✅ Normal Operation
5873,5873,301.5K,1504,N/A,0.0K,✅ Normal Operation
5874,5874,301.5K,1396,N/A,0.0K,✅ Normal Operation
5875,5875,301.5K,1660,N/A,0.0K,✅ Normal Operation
5876,5876,301.5K,1577,N/A,0.0K,✅ Normal Operation
5877,5877,301.5K,1426,N/A,0.0K,✅ Normal Operation
5878,5878,301.5K,1458,N/A,0.0K,✅ Normal Operation
5879,5879,301.4K,1533,N/A,0.0K,✅ Normal Operation
5880,5880,301.4K,1701,N/A,0.0K,✅ Normal Operation
5881,5881,301.5K,1434,N/A,0.0K,✅ Normal Operation
5882,5882,301.4K,1952,N/A,0.0K,✅ Normal Operation
5883,5883,301.4K,1469,N/A,0.0K,✅ Normal Operation
5884,5884,301.4K,1800,N/A,0.0K,✅ Normal Operation
5885,5885,301.3K,1438,N/A,0.0K,✅ Normal Operation
5886,5886,301.3K,1647,N/A,0.0K,✅ Normal Operation
5887,5887,301.4K,1494,N/A,0.0K,✅ Normal Operation
5888,5888,301.4K,1445,N/A,0.0K,✅ Normal Operation
5889,5889,301.5K,1507,N/A,0.0K,✅ Normal Operation
5890,5890,301.4K,1234,N/A,0.0K,✅ Normal Operation
5891,5891,301.4K,1634,N/A,0.0K,✅ Normal Operation
5892,5892,301.4K,1334,N/A,0.0K,✅ Normal Operation
5893,5893,301.4K,1472,N/A,0.0K,✅ Normal Operation
5894,5894,301.3K,1410,N/A,0.0K,✅ Normal Operation
5895,5895,301.2K,1597,N/A,0.0K,✅ Normal Operation
5896,5896,301.2K,1460,N/A,0.0K,✅ Normal Operation
5897,5897,301.1K,1274,N/A,0.0K,✅ Normal Operation
5898,5898,301.0K,1517,N/A,0.0K,✅ Normal Operation
5899,5899,301.0K,1300,N/A,0.0K,✅ Normal Operation
5900,5900,300.9K,1686,N/A,0.0K,✅ Normal Operation
5901,5901,300.9K,1485,N/A,0.0K,✅ Normal Operation
5902,5902,301.0K,1464,N/A,0.0K,✅ Normal Operation
5903,5903,300.9K,1598,N/A,0.0K,✅ Normal Operation
5904,5904,300.9K,1894,N/A,0.0K,✅ Normal Operation
5905,5905,300.8K,1330,N/A,0.0K,✅ Normal Operation
5906,5906,300.8K,1582,N/A,0.0K,✅ Normal Operation
5907,5907,300.7K,1533,N/A,0.0K,✅ Normal Operation
5908,5908,300.8K,1419,N/A,0.0K,✅ Normal Operation
5909,5909,300.8K,1526,N/A,0.0K,✅ Normal Operation
5910,5910,300.7K,1364,N/A,0.0K,✅ Normal Operation
5911,5911,300.8K,1458,N/A,0.0K,✅ Normal Operation
5912,5912,300.8K,1288,N/A,0.0K,✅ Normal Operation
5913,5913,300.7K,1659,N/A,0.0K,✅ Normal Operation
5914,5914,300.7K,1479,N/A,0.0K,✅ Normal Operation
5915,5915,300.7K,1592,N/A,0.0K,✅ Normal Operation
5916,5916,300.6K,1532,N/A,0.0K,✅ Normal Operation
5917,5917,300.6K,1555,N/A,0.0K,✅ Normal Operation
5918,5918,300.6K,1341,N/A,0.0K,✅ Normal Operation
5919,5919,300.6K,1541,N/A,0.0K,✅ Normal Operation
5920,5920,300.6K,1414,N/A,0.0K,✅ Normal Operation
5921,5921,300.5K,1764,N/A,0.0K,✅ Normal Operation
5922,5922,300.5K,1336,N/A,0.0K,✅ Normal Operation
5923,5923,300.5K,1435,N/A,0.0K,✅ Normal Operation
5924,5924,300.4K,1537,N/A,0.0K,✅ Normal Operation
5925,5925,300.3K,1369,N/A,0.0K,✅ Normal Operation
5926,5926,300.2K,1619,N/A,0.0K,✅ Normal Operation
5927,5927,300.2K,1440,N/A,0.0K,✅ Normal Operation
5928,5928,300.2K,1649,N/A,0.0K,✅ Normal Operation
5929,5929,300.2K,1550,N/A,0.0K,✅ Normal Operation
5930,5930,300.3K,1471,N/A,0.0K,✅ Normal Operation
5931,5931,300.3K,1483,N/A,0.0K,✅ Normal Operation
5932,5932,300.3K,1336,N/A,0.0K,✅ Normal Operation
5933,5933,300.5K,1515,N/A,0.0K,✅ Normal Operation
5934,5934,300.5K,1373,N/A,0.0K,✅ Normal Operation
5935,5935,300.6K,1454,N/A,0.0K,✅ Normal Operation
5936,5936,300.5K,1646,N/A,0.0K,✅ Normal Operation
5937,5937,300.5K,1548,N/A,0.0K,✅ Normal Operation
5938,5938,300.6K,1462,N/A,0.0K,✅ Normal Operation
5939,5939,300.5K,1702,N/A,0.0K,✅ Normal Operation
5940,5940,300.5K,1409,N/A,0.0K,✅ Normal Operation
5941,5941,300.6K,1427,N/A,0.0K,✅ Normal Operation
5942,5942,300.6K,1438,N/A,0.0K,✅ Normal Operation
5943,5943,300.7K,1450,N/A,0.0K,✅ Normal Operation
5944,5944,300.7K,1541,N/A,0.0K,✅ Normal Operation
5945,5945,300.7K,1484,N/A,0.0K,✅ Normal Operation
5946,5946,300.8K,1415,N/A,0.0K,✅ Normal Operation
5947,5947,300.7K,1496,N/A,0.0K,✅ Normal Operation
5948,5948,300.7K,1465,N/A,0.0K,✅ Normal Operation
5949,5949,300.7K,2113,N/A,0.0K,🔥 CRITICAL: Excessive Vibration
5950,5950,300.7K,1506,N/A,0.0K,✅ Normal Operation
5951,5951,300.7K,1689,N/A,0.0K,✅ Normal Operation
5952,5952,300.7K,1650,N/A,0.0K,✅ Normal Operation
5953,5953,300.7K,1563,N/A,0.0K,✅ Normal Operation
5954,5954,300.7K,1486,N/A,0.0K,✅ Normal Operation
5955,5955,300.8K,1732,N/A,0.0K,✅ Normal Operation
5956,5956,300.7K,1653,N/A,0.0K,✅ Normal Operation
5957,5957,300.7K,1535,N/A,0.0K,✅ Normal Operation
5958,5958,300.7K,1637,N/A,0.0K,✅ Normal Operation
5959,5959,300.6K,1533,N/A,0.0K,✅ Normal Operation
5960,5960,300.6K,1378,N/A,0.0K,✅ Normal Operation
5961,5961,300.5K,1606,N/A,0.0K,✅ Normal Operation
5962,5962,300.3K,1539,N/A,0.0K,✅ Normal Operation
5963,5963,300.5K,1728,N/A,0.0K,✅ Normal Operation
5964,5964,300.4K,1656,N/A,0.0K,✅ Normal Operation
5965,5965,300.5K,1631,N/A,0.0K,✅ Normal Operation
5966,5966,300.5K,1447,N/A,0.0K,✅ Normal Operation
5967,5967,300.4K,1396,N/A,0.0K,✅ Normal Operation
5968,5968,300.4K,1390,N/A,0.0K,✅ Normal Operation
5969,5969,300.4K,1348,N/A,0.0K,✅ Normal Operation
5970,5970,300.4K,1491,N/A,0.0K,✅ Normal Operation
5971,5971,300.4K,1520,N/A,0.0K,✅ Normal Operation
5972,5972,300.5K,1509,N/A,0.0K,✅ Normal Operation
5973,5973,300.5K,1445,N/A,0.0K,✅ Normal Operation
5974,5974,300.5K,1354,N/A,0.0K,✅ Normal Operation
5975,5975,300.5K,1488,N/A,0.0K,✅ Normal Operation
5976,5976,300.5K,1654,N/A,0.0K,✅ Normal Operation
5977,5977,300.5K,1378,N/A,0.0K,✅ Normal Operation
5978,5978,300.6K,1750,N/A,0.0K,✅ Normal Operation
5979,5979,300.5K,1448,N/A,0.0K,✅ Normal Operation
5980,5980,300.6K,1501,N/A,0.0K,✅ Normal Operation
5981,5981,300.6K,1654,N/A,0.0K,✅ Normal Operation
5982,5982,300.7K,1347,N/A,0.0K,✅ Normal Operation
5983,5983,300.7K,1486,N/A,0.0K,✅ Normal Operation
5984,5984,300.8K,1466,N/A,0.0K,✅ Normal Operation
5985,5985,300.7K,1346,N/A,0.0K,✅ Normal Operation
5986,5986,300.7K,1314,N/A,0.0K,✅ Normal Operation
5987,5987,300.6K,1440,N/A,0.0K,✅ Normal Operation
5988,5988,300.7K,1608,N/A,0.0K,✅ Normal Operation
5989,5989,300.7K,1296,N/A,0.0K,✅ Normal Operation
5990,5990,300.7K,1507,N/A,0.0K,✅ Normal Operation
5991,5991,300.7K,1343,N/A,0.0K,✅ Normal Operation
5992,5992,300.7K,1416,N/A,0.0K,✅ Normal Operation
5993,5993,300.7K,1288,N/A,0.0K,✅ Normal Operation
5994,5994,300.7K,1407,N/A,0.0K,✅ Normal Operation
5995,5995,300.6K,1608,N/A,0.0K,✅ Normal Operation
5996,5996,300.6K,1920,N/A,0.0K,✅ Normal Operation
5997,5997,300.5K,1386,N/A,0.0K,✅ Normal Operation
5998,5998,300.5K,1571,N/A,0.0K,✅ Normal Operation
5999,5999,300.4K,1613,N/A,0.0K,✅ Normal Operation
6000,6000,300.4K,1671,N/A,0.0K,✅ Normal Operation
6001,6001,300.4K,1431,N/A,0.0K,✅ Normal Operation
6002,6002,300.4K,1380,N/A,0.0K,✅ Normal Operation
6003,6003,300.5K,1683,N/A,0.0K,✅ Normal Operation
6004,6004,300.4K,1529,N/A,0.0K,✅ Normal Operation
6005,6005,300.5K,1761,N/A,0.0K,✅ Normal Operation
6006,6006,300.6K,1570,N/A,0.0K,✅ Normal Operation
6007,6007,300.6K,2156,N/A,0.0K,🔥 CRITICAL: Excessive Vibration
6008,6008,300.7K,1349,N/A,0.0K,✅ Normal Operation
6009,6009,300.7K,1431,N/A,0.0K,✅ Normal Operation
6010,6010,300.6K,1931,N/A,0.0K,✅ Normal Operation
6011,6011,300.7K,1428,N/A,0.0K,✅ Normal Operation
6012,6012,300.8K,1564,N/A,0.0K,✅ Normal Operation
6013,6013,300.8K,1425,N/A,0.0K,✅ Normal Operation
6014,6014,300.7K,1597,N/A,0.0K,✅ Normal Operation
6015,6015,300.8K,1618,N/A,0.0K,✅ Normal Operation
6016,6016,300.8K,1520,N/A,0.0K,✅ Normal Operation
6017,6017,300.7K,1425,N/A,0.0K,✅ Normal Operation
6018,6018,300.8K,1398,N/A,0.0K,✅ Normal Operation
6019,6019,300.8K,1557,N/A,0.0K,✅ Normal Operation
6020,6020,300.7K,1519,N/A,0.0K,✅ Normal Operation
6021,6021,300.7K,1619,N/A,0.0K,✅ Normal Operation
6022,6022,300.7K,1814,N/A,0.0K,✅ Normal Operation
6023,6023,300.7K,1521,N/A,0.0K,✅ Normal Operation
6024,6024,300.7K,1369,N/A,0.0K,✅ Normal Operation
6025,6025,300.7K,1356,N/A,0.0K,✅ Normal Operation
6026,6026,300.7K,1336,N/A,0.0K,✅ Normal Operation
6027,6027,300.7K,1403,N/A,0.0K,✅ Normal Operation
6028,6028,300.7K,1413,N/A,0.0K,✅ Normal Operation
6029,6029,300.6K,1472,N/A,0.0K,✅ Normal Operation
6030,6030,300.7K,1452,N/A,0.0K,✅ Normal Operation
6031,6031,300.6K,1397,N/A,0.0K,✅ Normal Operation
6032,6032,300.6K,1455,N/A,0.0K,✅ Normal Operation
6033,6033,300.7K,1754,N/A,0.0K,✅ Normal Operation
6034,6034,300.6K,1471,N/A,0.0K,✅ Normal Operation
6035,6035,300.6K,1389,N/A,0.0K,✅ Normal Operation
6036,6036,300.6K,1702,N/A,0.0K,✅ Normal Operation
6037,6037,300.6K,1401,N/A,0.0K,✅ Normal Operation
6038,6038,300.7K,1426,N/A,0.0K,✅ Normal Operation
6039,6039,300.7K,1496,N/A,0.0K,✅ Normal Operation
6040,6040,300.6K,1433,N/A,0.0K,✅ Normal Operation
6041,6041,300.7K,1438,N/A,0.0K,✅ Normal Operation
6042,6042,300.7K,1418,N/A,0.0K,✅ Normal Operation
6043,6043,300.8K,1580,N/A,0.0K,✅ Normal Operation
6044,6044,300.7K,1468,N/A,0.0K,✅ Normal Operation
6045,6045,300.8K,1522,N/A,0.0K,✅ Normal Operation
6046,6046,300.8K,1311,N/A,0.0K,✅ Normal Operation
6047,6047,300.9K,1316,N/A,0.0K,✅ Normal Operation
6048,6048,300.9K,1853,N/A,0.0K,✅ Normal Operation
6049,6049,300.9K,1556,N/A,0.0K,✅ Normal Operation
6050,6050,300.9K,1567,N/A,0.0K,✅ Normal Operation
6051,6051,300.9K,1546,N/A,0.0K,✅ Normal Operation
6052,6052,300.9K,1382,N/A,0.0K,✅ Normal Operation
6053,6053,300.9K,2003,N/A,0.0K,🔥 CRITICAL: Excessive Vibration
6054,6054,300.8K,1748,N/A,0.0K,✅ Normal Operation
6055,6055,300.7K,1518,N/A,0.0K,✅ Normal Operation
6056,6056,300.7K,1475,N/A,0.0K,✅ Normal Operation
6057,6057,300.8K,1634,N/A,0.0K,✅ Normal Operation
6058,6058,300.8K,1689,N/A,0.0K,✅ Normal Operation
6059,6059,300.9K,1636,N/A,0.0K,✅ Normal Operation
6060,6060,300.9K,2235,N/A,0.0K,🔥 CRITICAL: Excessive Vibration
6061,6061,301.0K,1615,N/A,0.0K,✅ Normal Operation
6062,6062,301.1K,1618,N/A,0.0K,✅ Normal Operation
6063,6063,301.1K,1407,N/A,0.0K,✅ Normal Operation
6064,6064,301.1K,1450,N/A,0.0K,✅ Normal Operation
6065,6065,301.1K,1889,N/A,0.0K,✅ Normal Operation
6066,6066,301.0K,1568,N/A,0.0K,✅ Normal Operation
6067,6067,301.0K,1804,N/A,0.0K,✅ Normal Operation
6068,6068,301.0K,1582,N/A,0.0K,✅ Normal Operation
6069,6069,301.0K,2047,N/A,0.0K,🔥 CRITICAL: Excessive Vibration
6070,6070,300.9K,1601,N/A,0.0K,✅ Normal Operation
6071,6071,300.9K,1615,N/A,0.0K,✅ Normal Operation
6072,6072,300.9K,1452,N/A,0.0K,✅ Normal Operation
6073,6073,300.9K,1695,N/A,0.0K,✅ Normal Operation
6074,6074,300.9K,1790,N/A,0.0K,✅ Normal Operation
6075,6075,301.0K,1533,N/A,0.0K,✅ Normal Operation
6076,6076,301.0K,1813,N/A,0.0K,✅ Normal Operation
6077,6077,301.0K,1492,N/A,0.0K,✅ Normal Operation
6078,6078,300.9K,1479,N/A,0.0K,✅ Normal Operation
6079,6079,300.8K,1339,N/A,0.0K,✅ Normal Operation
6080,6080,300.8K,1371,N/A,0.0K,✅ Normal Operation
6081,6081,300.9K,1468,N/A,0.0K,✅ Normal Operation
6082,6082,300.9K,1517,N/A,0.0K,✅ Normal Operation
6083,6083,300.9K,1352,N/A,0.0K,✅ Normal Operation
6084,6084,300.9K,1389,N/A,0.0K,✅ Normal Operation
6085,6085,300.8K,1505,N/A,0.0K,✅ Normal Operation
6086,6086,300.9K,1538,N/A,0.0K,✅ Normal Operation
6087,6087,300.9K,1482,N/A,0.0K,✅ Normal Operation
6088,6088,300.9K,1599,N/A,0.0K,✅ Normal Operation
6089,6089,300.9K,1476,N/A,0.0K,✅ Normal Operation
6090,6090,300.9K,1509,N/A,0.0K,✅ Normal Operation
6091,6091,300.9K,1708,N/A,0.0K,✅ Normal Operation
6092,6092,300.9K,1412,N/A,0.0K,✅ Normal Operation
6093,6093,300.9K,1658,N/A,0.0K,✅ Normal Operation
6094,6094,301.0K,1375,N/A,0.0K,✅ Normal Operation
6095,6095,300.9K,1402,N/A,0.0K,✅ Normal Operation
6096,6096,300.9K,1452,N/A,0.0K,✅ Normal Operation
6097,6097,300.8K,1483,N/A,0.0K,✅ Normal Operation
6098,6098,300.9K,1477,N/A,0.0K,✅ Normal Operation
6099,6099,300.8K,1924,N/A,0.0K,✅ Normal Operation
6100,6100,300.9K,1609,N/A,0.0K,✅ Normal Operation
6101,6101,300.8K,1886,N/A,0.0K,✅ Normal Operation
6102,6102,300.7K,1616,N/A,0.0K,✅ Normal Operation
6103,6103,300.7K,1442,N/A,0.0K,✅ Normal Operation
6104,6104,300.8K,1407,N/A,0.0K,✅ Normal Operation
6105,6105,300.8K,1461,N/A,0.0K,✅ Normal Operation
6106,6106,300.8K,1522,N/A,0.0K,✅ Normal Operation
6107,6107,300.9K,1432,N/A,0.0K,✅ Normal Operation
6108,6108,300.9K,1438,N/A,0.0K,✅ Normal Operation
6109,6109,300.8K,1678,N/A,0.0K,✅ Normal Operation
6110,6110,300.8K,1514,N/A,0.0K,✅ Normal Operation
6111,6111,300.7K,1534,N/A,0.0K,✅ Normal Operation
6112,6112,300.7K,1486,N/A,0.0K,✅ Normal Operation
6113,6113,300.7K,1925,N/A,0.0K,✅ Normal Operation
6114,6114,300.7K,1724,N/A,0.0K,✅ Normal Operation
6115,6115,300.8K,1549,N/A,0.0K,✅ Normal Operation
6116,6116,300.8K,1457,N/A,0.0K,✅ Normal Operation
6117,6117,300.8K,1453,N/A,0.0K,✅ Normal Operation
6118,6118,300.8K,1578,N/A,0.0K,✅ Normal Operation
6119,6119,300.9K,1325,N/A,0.0K,✅ Normal Operation
6120,6120,300.9K,1471,N/A,0.0K,✅ Normal Operation
6121,6121,300.9K,1472,N/A,0.0K,✅ Normal Operation
6122,6122,300.9K,1457,N/A,0.0K,✅ Normal Operation
6123,6123,301.0K,1402,N/A,0.0K,✅ Normal Operation
6124,6124,300.9K,1477,N/A,0.0K,✅ Normal Operation
6125,6125,300.9K,1727,N/A,0.0K,✅ Normal Operation
6126,6126,300.9K,1995,N/A,0.0K,✅ Normal Operation
6127,6127,300.9K,1370,N/A,0.0K,✅ Normal Operation
6128,6128,300.9K,1228,N/A,0.0K,✅ Normal Operation
6129,6129,300.9K,1499,N/A,0.0K,✅ Normal Operation
6130,6130,301.0K,1508,N/A,0.0K,✅ Normal Operation
6131,6131,301.0K,1473,N/A,0.0K,✅ Normal Operation
6132,6132,301.0K,1640,N/A,0.0K,✅ Normal Operation
6133,6133,301.1K,1429,N/A,0.0K,✅ Normal Operation
6134,6134,301.1K,1470,N/A,0.0K,✅ Normal Operation
6135,6135,301.0K,1581,N/A,0.0K,✅ Normal Operation
6136,6136,301.0K,1740,N/A,0.0K,✅ Normal Operation
6137,6137,300.9K,1390,N/A,0.0K,✅ Normal Operation
6138,6138,300.9K,1988,N/A,0.0K,✅ Normal Operation
6139,6139,300.8K,1452,N/A,0.0K,✅ Normal Operation
6140,6140,300.8K,1586,N/A,0.0K,✅ Normal Operation
6141,6141,300.8K,1589,N/A,0.0K,✅ Normal Operation
6142,6142,300.8K,1486,N/A,0.0K,✅ Normal Operation
6143,6143,300.9K,1755,N/A,0.0K,✅ Normal Operation
6144,6144,301.0K,1575,N/A,0.0K,✅ Normal Operation
6145,6145,301.1K,1615,N/A,0.0K,✅ Normal Operation
6146,6146,301.1K,1436,N/A,0.0K,✅ Normal Operation
6147,6147,301.1K,1470,N/A,0.0K,✅ Normal Operation
6148,6148,301.1K,2089,N/A,0.0K,🔥 CRITICAL: Excessive Vibration
6149,6149,301.1K,1564,N/A,0.0K,✅ Normal Operation
6150,6150,301.0K,1420,N/A,0.0K,✅ Normal Operation
6151,6151,301.1K,1711,N/A,0.0K,✅ Normal Operation
6152,6152,301.1K,1555,N/A,0.0K,✅ Normal Operation
6153,6153,301.1K,1592,N/A,0.0K,✅ Normal Operation
6154,6154,301.0K,1236,N/A,0.0K,✅ Normal Operation
6155,6155,301.0K,1765,N/A,0.0K,✅ Normal Operation
6156,6156,301.0K,1634,N/A,0.0K,✅ Normal Operation
6157,6157,301.1K,1508,N/A,0.0K,✅ Normal Operation
6158,6158,301.1K,1774,N/A,0.0K,✅ Normal Operation
6159,6159,301.1K,1677,N/A,0.0K,✅ Normal Operation
6160,6160,301.0K,1399,N/A,0.0K,✅ Normal Operation
6161,6161,301.0K,1570,N/A,0.0K,✅ Normal Operation
6162,6162,301.0K,1479,N/A,0.0K,✅ Normal Operation
6163,6163,301.0K,1558,N/A,0.0K,✅ Normal Operation
6164,6164,300.8K,1358,N/A,0.0K,✅ Normal Operation
6165,6165,300.9K,1656,N/A,0.0K,✅ Normal Operation
6166,6166,300.9K,1523,N/A,0.0K,✅ Normal Operation
6167,6167,300.9K,1403,N/A,0.0K,✅ Normal Operation
6168,6168,300.9K,1362,N/A,0.0K,✅ Normal Operation
6169,6169,300.7K,1778,N/A,0.0K,✅ Normal Operation
6170,6170,300.7K,1448,N/A,0.0K,✅ Normal Operation
6171,6171,300.8K,1559,N/A,0.0K,✅ Normal Operation
6172,6172,300.8K,1416,N/A,0.0K,✅ Normal Operation
6173,6173,300.8K,1577,N/A,0.0K,✅ Normal Operation
6174,6174,300.8K,1633,N/A,0.0K,✅ Normal Operation
6175,6175,300.9K,1573,N/A,0.0K,✅ Normal Operation
6176,6176,300.9K,1517,N/A,0.0K,✅ Normal Operation
6177,6177,301.0K,1515,N/A,0.0K,✅ Normal Operation
6178,6178,301.0K,1527,N/A,0.0K,✅ Normal Operation
6179,6179,301.1K,1282,N/A,0.0K,✅ Normal Operation
6180,6180,301.1K,1396,N/A,0.0K,✅ Normal Operation
6181,6181,301.0K,1492,N/A,0.0K,✅ Normal Operation
6182,6182,301.0K,1975,N/A,0.0K,✅ Normal Operation
6183,6183,301.0K,1475,N/A,0.0K,✅ Normal Operation
6184,6184,301.0K,1495,N/A,0.0K,✅ Normal Operation
6185,6185,301.0K,1553,N/A,0.0K,✅ Normal Operation
